Date,Open,High,Low,Close,Volume,Adj Close
2015-01-08,607.00,609.00,603.40,606.20,21764800,585.20
2015-01-07,601.40,605.10,583.63,601.00,28395500,580.18
2015-01-06,604.60,607.00,592.29,593.70,28189700,573.13
2015-01-05,613.70,615.00,600.92,603.90,32086400,582.97
2015-01-02,614.70,615.21,607.30,612.00,12528400,590.79
2015-01-01,608.60,608.60,608.60,608.60,000,587.51
2014-12-31,612.40,613.50,605.40,608.60,4284700,587.51
2014-12-30,615.20,615.90,606.70,609.20,10945400,588.09
2014-12-29,619.90,621.30,613.60,619.90,9387200,598.42
2014-12-26,614.20,614.20,614.20,614.20,000,592.92
2014-12-25,614.20,614.20,614.20,614.20,000,592.92
2014-12-24,614.10,616.70,610.70,614.20,3991900,592.92
2014-12-23,613.00,615.15,610.40,612.60,10230600,591.37
2014-12-22,609.20,616.31,609.08,612.00,9251900,590.79
2014-12-19,602.20,610.20,601.60,607.50,44733400,586.45
2014-12-18,597.90,600.58,590.50,596.80,76803300,576.12
2014-12-17,595.80,599.50,589.80,592.90,21566600,572.36
2014-12-16,600.40,604.40,586.50,603.50,31103500,582.59
2014-12-15,605.80,606.50,591.90,592.20,35705500,571.68
2014-12-12,615.80,618.60,603.30,603.40,27898300,582.49
2014-12-11,620.30,624.00,615.30,615.30,20806500,593.98
2014-12-10,626.30,629.00,620.50,620.90,16271200,599.39
2014-12-09,633.00,633.50,622.70,622.70,26193000,601.12
2014-12-08,641.20,642.56,634.00,639.30,12590600,617.15
2014-12-05,634.00,646.60,633.40,643.10,29168900,620.82
2014-12-04,635.30,636.00,625.77,628.00,14707600,606.24
2014-12-03,632.40,636.70,630.20,633.00,18238200,611.07
2014-12-02,629.00,638.00,627.70,635.70,19909100,613.67
2014-12-01,632.30,633.55,623.60,625.00,19475800,603.34
2014-11-28,631.60,638.60,630.10,637.00,20830200,614.93
2014-11-27,630.60,633.70,626.20,631.80,13880700,609.91
2014-11-26,639.10,640.40,633.32,634.00,19678200,612.03
2014-11-25,631.90,638.00,631.90,636.50,53152500,614.45
2014-11-24,634.40,636.70,626.80,628.60,18544000,606.82
2014-11-21,627.10,635.20,624.60,631.50,25152100,609.62
2014-11-20,633.50,633.90,622.70,625.30,25031100,603.63
2014-11-19,638.10,638.50,632.50,633.50,22181100,611.55
2014-11-18,637.30,641.50,635.10,640.00,15812700,617.82
2014-11-17,637.40,641.09,633.30,640.00,16367600,617.82
2014-11-14,638.00,643.00,632.90,642.70,24473800,620.43
2014-11-13,638.20,639.40,635.10,637.90,14950100,615.80
2014-11-12,635.20,638.33,630.20,635.60,16506400,613.58
2014-11-11,636.30,641.90,633.40,637.50,12636800,615.41
2014-11-10,634.80,638.20,631.00,635.70,16268100,613.67
2014-11-07,636.80,637.60,628.90,630.00,20535200,608.17
2014-11-06,629.30,640.54,628.70,635.70,17682500,613.67
2014-11-05,628.00,633.70,623.50,633.40,20334900,611.45
2014-11-04,629.70,632.46,622.62,624.30,29803300,602.67
2014-11-03,637.10,645.00,620.30,627.90,35751700,606.14
2014-10-31,635.00,641.79,632.30,639.50,23238700,617.34
2014-10-30,633.20,634.50,621.90,629.10,27810200,607.30
2014-10-29,629.10,634.56,624.90,628.00,15756700,606.24
2014-10-28,628.60,629.00,623.20,625.60,18564900,603.92
2014-10-27,627.80,630.41,618.00,622.00,38415600,600.45
2014-10-24,628.50,631.80,622.17,629.80,19889300,607.98
2014-10-23,626.00,633.50,622.40,632.10,25784700,610.20
2014-10-22,626.90,631.80,625.30,631.10,24916800,603.09
2014-10-21,617.20,625.36,616.90,625.20,32440800,597.45
2014-10-20,623.00,623.00,615.50,617.30,28676100,589.90
2014-10-17,622.80,626.30,617.10,623.80,44789800,596.11
2014-10-16,626.90,628.60,608.80,617.10,55117300,589.71
2014-10-15,636.90,637.80,616.40,617.00,36543700,589.62
2014-10-14,630.10,636.40,626.60,634.60,28786500,606.43
2014-10-13,620.90,634.04,620.90,632.80,40628300,604.71
2014-10-10,626.10,638.27,620.30,620.30,39531900,592.77
2014-10-09,636.90,638.96,622.10,625.80,32806900,598.02
2014-10-08,631.80,636.90,630.50,634.40,29458400,606.24
2014-10-07,633.70,635.80,628.90,630.80,31622400,602.80
2014-10-06,640.50,641.50,633.30,634.00,33193700,605.86
2014-10-03,628.00,633.40,614.73,632.20,41977500,604.14
2014-10-02,621.60,623.96,613.50,613.90,31208300,586.65
2014-10-01,624.10,627.18,617.50,620.50,37391000,592.96
2014-09-30,632.40,632.90,623.00,626.10,29277800,598.31
2014-09-29,644.90,645.74,632.40,635.00,26013600,606.82
2014-09-26,649.10,655.50,647.90,650.20,17837800,621.34
2014-09-25,652.00,654.10,642.70,646.50,49561200,617.81
2014-09-24,650.10,653.00,647.50,653.00,22010300,624.02
2014-09-23,656.40,657.50,648.20,651.70,23442100,622.78
2014-09-22,659.70,662.20,656.90,657.70,21460100,628.51
2014-09-19,662.60,664.20,658.70,663.60,58192000,634.15
2014-09-18,655.80,662.70,651.30,661.90,29674000,632.52
2014-09-17,660.10,660.10,653.00,656.60,18231600,627.46
2014-09-16,657.60,660.33,654.30,659.20,27291900,629.94
2014-09-15,655.90,660.20,654.35,658.20,14506200,628.99
2014-09-12,654.40,659.20,654.00,657.40,14805200,628.22
2014-09-11,660.20,661.29,650.40,654.40,19627600,625.36
2014-09-10,659.20,664.00,656.85,661.00,15493200,631.66
2014-09-09,658.90,663.44,658.20,660.50,12690900,631.18
2014-09-08,659.70,662.10,655.10,662.10,15845600,632.71
2014-09-05,662.20,664.80,646.01,660.40,17623900,631.09
2014-09-04,655.30,661.30,653.10,660.20,23649900,630.90
2014-09-03,653.20,659.40,653.15,657.90,25649300,628.70
2014-09-02,649.20,650.90,645.40,647.10,31201000,618.38
2014-09-01,650.50,651.50,642.90,647.50,16795700,618.76
2014-08-29,649.80,654.00,648.60,652.00,38890500,623.06
2014-08-28,646.70,648.97,644.50,647.00,16170100,618.28
2014-08-27,647.30,652.10,645.14,649.30,19258400,620.48
2014-08-26,650.10,656.50,645.90,648.70,19950400,619.91
2014-08-25,644.20,644.20,644.20,644.20,000,615.61
2014-08-22,644.20,648.70,642.70,644.20,54321300,615.61
2014-08-21,643.00,644.08,640.30,640.90,14048500,612.45
2014-08-20,643.60,644.77,638.50,640.80,20028100,612.36
2014-08-19,645.20,649.80,644.40,648.40,13489800,613.73
2014-08-18,642.80,646.20,641.30,646.00,20307100,611.46
2014-08-15,649.90,651.10,643.00,643.50,26955000,609.09
2014-08-14,638.80,652.90,638.70,651.40,33626000,616.57
2014-08-13,631.60,640.30,630.10,638.30,21566800,604.17
2014-08-12,625.70,633.20,623.50,630.10,18756400,596.41
2014-08-11,631.50,632.10,624.50,625.90,20705500,592.44
2014-08-08,628.70,634.20,622.83,627.50,21942000,593.95
2014-08-07,630.50,635.10,626.30,628.70,18268300,595.09
2014-08-06,633.80,638.40,628.99,632.10,46201600,598.30
2014-08-05,634.90,641.99,632.40,634.00,17231600,600.10
2014-08-04,631.30,649.40,616.10,635.00,32860200,601.05
2014-08-01,634.70,635.50,626.07,629.30,25110500,595.65
2014-07-31,638.70,640.00,634.60,636.40,30165600,602.37
2014-07-30,638.70,643.50,632.09,641.50,22210500,607.20
2014-07-29,632.00,640.66,630.90,637.50,25484400,603.42
2014-07-28,625.10,632.90,618.47,630.90,30017100,597.17
2014-07-25,619.00,625.80,614.64,621.70,22896600,588.46
2014-07-24,609.60,622.60,606.90,621.00,27304700,587.80
2014-07-23,603.60,610.95,603.30,607.30,11720700,574.83
2014-07-22,602.00,607.53,602.00,604.90,14273200,572.56
2014-07-21,597.70,600.20,594.80,597.10,9981200,565.18
2014-07-18,597.10,600.60,592.80,599.20,19524300,567.16
2014-07-17,601.70,603.90,596.50,599.20,15811000,567.16
2014-07-16,599.60,606.51,599.20,605.10,20339600,572.75
2014-07-15,597.80,601.70,594.70,596.60,20216500,564.70
2014-07-14,593.20,602.58,592.70,599.40,16969900,567.35
2014-07-11,589.90,595.40,588.10,592.30,17213400,560.63
2014-07-10,595.40,595.70,585.00,589.00,21115100,557.51
2014-07-09,596.40,597.50,593.30,596.50,15276500,564.61
2014-07-08,602.70,604.30,594.50,594.50,18407300,562.71
2014-07-07,606.00,607.10,602.00,603.30,12103700,571.04
2014-07-04,605.80,608.80,604.50,607.30,10736800,574.83
2014-07-03,602.20,607.80,601.60,607.10,15257600,574.64
2014-07-02,599.80,604.60,598.00,601.30,16249300,569.15
2014-07-01,594.00,599.50,593.40,598.20,17960600,566.22
2014-06-30,595.20,604.38,591.90,592.90,22495600,561.20
2014-06-27,596.80,599.80,593.50,597.00,15510500,565.08
2014-06-26,604.40,605.30,592.30,594.60,29335300,562.81
2014-06-25,606.30,606.40,599.00,601.60,23366300,569.44
2014-06-24,606.30,607.95,604.43,605.40,53003300,573.03
2014-06-23,607.30,609.93,603.90,606.40,14722900,573.98
2014-06-20,610.70,613.30,607.40,609.40,42795900,576.82
2014-06-19,612.80,615.90,610.30,610.30,17216900,577.67
2014-06-18,614.50,617.00,609.80,610.10,18509400,577.48
2014-06-17,612.50,615.00,610.03,612.10,13950300,579.37
2014-06-16,616.20,616.50,611.70,612.00,36868700,579.28
2014-06-13,621.00,621.20,612.00,616.40,19958700,583.44
2014-06-12,622.50,623.70,620.30,621.00,19141200,587.80
2014-06-11,623.00,642.86,618.90,620.90,18440200,587.70
2014-06-10,628.90,629.80,622.30,624.90,17628900,591.49
2014-06-09,624.30,628.30,624.30,628.30,9993300,594.71
2014-06-06,621.20,626.20,619.60,624.00,17457600,590.64
2014-06-05,623.50,625.97,618.20,620.90,20786900,587.70
2014-06-04,626.60,628.90,620.90,623.00,16534300,589.69
2014-06-03,626.50,627.80,621.30,624.00,17581900,590.64
2014-06-02,630.60,631.97,626.00,626.80,12369400,593.29
2014-05-30,628.30,631.50,626.30,629.20,21338200,595.56
2014-05-29,631.30,632.70,626.00,627.90,15151900,594.33
2014-05-28,626.10,631.36,619.50,629.20,20912300,595.56
2014-05-27,620.90,623.93,619.50,621.20,21272000,587.99
2014-05-26,614.80,614.80,614.80,614.80,000,581.93
2014-05-23,615.60,619.70,614.10,614.80,14475600,581.93
2014-05-22,619.70,619.70,613.80,616.10,20229100,583.16
2014-05-21,618.80,621.04,614.90,618.50,20873700,585.43
2014-05-20,632.10,635.33,623.50,627.10,22862100,588.01
2014-05-19,629.10,634.64,628.10,632.90,29879500,593.45
2014-05-16,623.70,634.42,622.70,632.50,44465000,593.07
2014-05-15,618.10,629.00,610.54,625.00,39223200,586.04
2014-05-14,611.00,618.70,606.00,617.50,26647500,579.01
2014-05-13,606.00,611.10,605.60,611.00,25916200,572.91
2014-05-12,603.00,642.90,601.90,606.30,37665000,568.51
2014-05-09,593.60,596.88,590.40,596.00,20570600,558.85
2014-05-08,596.40,597.80,587.40,593.80,34362200,556.78
2014-05-07,592.10,635.30,590.00,596.50,29166500,559.32
2014-05-06,603.50,650.60,589.88,604.10,25837900,566.44
2014-05-05,605.70,605.70,605.70,605.70,000,567.94
2014-05-02,605.90,609.00,601.80,605.70,21343500,567.94
2014-05-01,605.10,737.00,603.76,607.40,15540200,569.54
2014-04-30,605.30,607.36,589.88,604.10,22865600,566.44
2014-04-29,604.70,611.51,604.50,611.10,22718300,573.01
2014-04-28,604.10,606.29,600.84,600.90,20077500,563.44
2014-04-25,607.30,608.17,599.00,602.50,27922600,564.94
2014-04-24,613.50,618.61,611.60,613.00,18584300,574.79
2014-04-23,614.10,614.60,607.50,612.20,32167600,574.04
2014-04-22,618.20,620.40,614.80,614.90,34075700,576.57
2014-04-21,617.40,617.40,617.40,617.40,000,578.91
2014-04-18,617.40,617.40,617.40,617.40,000,578.91
2014-04-17,616.00,619.30,610.80,617.40,18301700,578.91
2014-04-16,620.10,620.70,614.10,616.30,20701600,577.88
2014-04-15,618.90,622.82,593.09,617.90,46673100,579.38
2014-04-14,617.20,623.08,592.99,621.40,31079300,582.66
2014-04-11,619.90,623.40,614.90,617.60,49527900,579.10
2014-04-10,616.70,622.47,616.60,618.70,27259100,580.13
2014-04-09,609.90,615.00,608.82,612.70,30513300,574.51
2014-04-08,606.50,610.20,602.40,605.00,46210500,567.29
2014-04-07,610.00,613.15,604.20,606.20,18908000,568.41
2014-04-04,613.10,628.40,611.30,612.50,22475100,574.32
2014-04-03,610.70,614.90,604.75,610.50,20000100,572.44
2014-04-02,612.40,613.90,609.60,611.20,23155100,573.10
2014-04-01,609.00,615.70,606.70,613.00,25310100,574.79
2014-03-31,611.20,611.20,604.70,607.50,43694100,569.63
2014-03-28,610.50,613.52,606.60,611.00,17927400,572.91
2014-03-27,609.00,609.30,605.30,608.30,20887900,570.38
2014-03-26,610.80,615.60,608.70,611.20,22917700,573.10
2014-03-25,607.80,613.80,607.80,611.70,20017500,573.57
2014-03-24,605.50,610.50,605.50,606.20,26781500,568.41
2014-03-21,596.80,614.30,596.20,605.70,53943500,567.94
2014-03-20,591.00,597.58,589.88,594.20,33696500,557.16
2014-03-19,593.90,598.64,591.40,591.80,31386300,554.91
2014-03-18,597.40,608.10,594.20,597.90,29512300,560.63
2014-03-17,598.60,600.80,595.30,597.00,30454000,559.79
2014-03-14,600.90,603.80,597.10,598.10,30491600,560.82
2014-03-13,602.00,606.59,597.14,597.20,30346700,559.97
2014-03-12,608.60,610.00,598.85,599.20,39359200,561.85
2014-03-11,621.30,621.50,613.50,616.60,30163600,567.58
2014-03-10,619.50,625.40,614.20,615.70,27017100,566.75
2014-03-07,624.60,626.50,618.59,619.60,24329100,570.34
2014-03-06,627.40,629.00,624.30,625.70,21122500,575.95
2014-03-05,630.20,630.50,622.30,622.60,26913200,573.10
2014-03-04,629.20,635.40,626.00,631.70,20341600,581.48
2014-03-03,622.00,624.30,616.93,622.60,30465700,573.10
2014-02-28,634.50,635.30,628.10,629.70,28006200,579.63
2014-02-27,633.20,636.90,624.10,635.90,33224100,585.34
2014-02-26,626.50,630.30,623.30,627.10,21951500,577.24
2014-02-25,630.90,635.70,624.39,627.00,60717300,577.15
2014-02-24,650.10,651.79,617.00,635.70,68493700,585.16
2014-02-21,654.60,672.65,650.30,654.20,38628400,602.19
2014-02-20,646.90,654.54,645.80,652.10,24925600,600.25
2014-02-19,656.20,661.49,651.19,656.60,80537800,604.40
2014-02-18,644.50,656.80,643.00,656.30,40012200,604.12
2014-02-17,637.00,650.83,636.50,647.50,22432500,596.02
2014-02-14,637.30,641.30,633.37,638.00,16418800,587.27
2014-02-13,633.50,638.90,630.40,638.20,26093800,587.46
2014-02-12,635.70,644.41,635.10,636.40,25809800,585.80
2014-02-11,627.60,635.70,627.00,635.40,31215100,584.88
2014-02-10,624.00,631.07,621.30,624.10,26664000,574.48
2014-02-07,627.10,629.60,622.10,627.80,28671300,577.89
2014-02-06,624.20,631.60,621.60,628.10,29921000,578.16
2014-02-05,622.50,629.40,620.00,624.10,23800000,574.48
2014-02-04,622.30,629.75,620.00,624.60,29493700,574.94
2014-02-03,627.50,631.50,620.50,621.50,22937400,572.09
2014-01-31,629.60,629.80,618.40,627.00,24961800,577.15
2014-01-30,626.20,688.00,623.30,630.20,28778400,580.09
2014-01-29,637.20,637.64,619.59,626.30,40659100,576.50
2014-01-28,636.30,639.47,633.70,633.80,22710500,583.41
2014-01-27,642.70,644.40,633.10,635.10,27743100,584.60
2014-01-24,655.00,657.10,644.10,645.90,36279200,594.55
2014-01-23,663.20,668.79,658.10,659.00,26800500,606.60
2014-01-22,672.90,675.00,668.40,668.90,20035600,615.72
2014-01-21,674.30,678.50,672.10,673.90,23491000,620.32
2014-01-20,674.70,675.80,672.01,673.00,10681000,619.49
2014-01-17,676.00,681.10,675.03,677.70,45479000,623.82
2014-01-16,679.50,683.30,673.30,673.90,27261400,620.32
2014-01-15,675.20,682.90,673.60,681.00,20803700,626.86
2014-01-14,671.00,676.97,668.80,672.90,24298000,619.40
2014-01-13,674.90,679.20,674.00,677.00,14762800,623.17
2014-01-10,670.10,683.00,669.90,675.60,42417800,621.88
2014-01-09,668.90,673.20,665.00,668.10,28911500,614.98
2014-01-08,673.10,677.94,671.91,674.50,24154700,620.87
2014-01-07,659.80,678.40,659.60,675.80,31453600,622.07
2014-01-06,658.10,664.30,656.39,660.00,26415200,607.53
2014-01-03,653.00,659.39,649.80,656.40,15846200,604.21
2014-01-02,658.40,661.20,654.60,659.70,15180900,607.25
2014-01-01,662.40,662.40,662.40,662.40,000,609.73
2013-12-31,660.70,665.41,659.50,662.40,4226500,609.73
2013-12-30,659.20,662.50,651.00,659.10,11212600,606.70
2013-12-27,657.00,663.75,656.70,662.40,10387100,609.73
2013-12-26,661.20,661.20,661.20,661.20,000,608.63
2013-12-25,661.20,661.20,661.20,661.20,000,608.63
2013-12-24,658.10,665.60,658.10,661.20,2770000,608.63
2013-12-23,651.00,660.80,651.00,660.80,13614800,608.26
2013-12-20,649.80,655.30,646.80,652.00,47445400,600.16
2013-12-19,648.00,652.51,639.70,647.70,31226300,596.20
2013-12-18,649.20,654.00,646.80,648.30,18285800,596.76
2013-12-17,649.80,649.90,645.30,647.00,26483500,595.56
2013-12-16,645.10,655.90,644.40,653.50,30325900,601.54
2013-12-13,651.00,651.60,645.30,646.50,20248800,595.10
2013-12-12,650.20,654.85,641.40,647.10,35044800,595.65
2013-12-11,650.00,669.16,649.10,649.80,20045900,598.14
2013-12-10,656.80,657.80,650.20,652.10,23033300,600.25
2013-12-09,663.90,666.26,654.60,657.70,24721400,605.41
2013-12-06,662.00,662.54,651.80,659.30,23158900,606.88
2013-12-05,660.40,672.30,655.40,656.40,29812700,604.21
2013-12-04,670.80,670.90,656.70,659.80,28185100,607.34
2013-12-03,677.30,677.60,668.40,668.40,28754300,615.26
2013-12-02,683.50,684.30,676.50,677.30,13421800,623.45
2013-11-29,682.60,688.60,680.80,681.90,17249800,627.68
2013-11-28,685.50,689.10,681.40,682.00,11568400,627.78
2013-11-27,690.60,691.30,682.90,684.20,23083700,629.80
2013-11-26,690.90,693.00,683.55,686.30,20872400,631.73
2013-11-25,688.00,694.76,686.30,689.00,17835600,634.22
2013-11-22,691.10,692.49,685.90,686.30,20427700,631.73
2013-11-21,692.20,697.00,690.10,693.80,15071100,638.64
2013-11-20,692.60,696.80,688.40,695.30,20490300,640.02
2013-11-19,692.90,694.70,689.70,693.20,15214400,638.09
2013-11-18,688.40,697.20,687.60,695.00,18469000,639.74
2013-11-15,685.50,688.20,681.50,687.00,14733000,632.38
2013-11-14,685.60,687.54,680.90,682.90,19838000,628.60
2013-11-13,690.70,694.45,682.30,683.20,30729100,628.88
2013-11-12,693.80,699.30,692.40,696.20,15793200,640.85
2013-11-11,699.30,699.30,693.40,697.00,11537900,641.58
2013-11-08,685.40,696.19,682.30,695.40,21023600,640.11
2013-11-07,690.10,699.00,686.60,689.80,19983900,634.96
2013-11-06,696.40,698.30,690.70,693.50,20592000,638.36
2013-11-05,700.00,705.69,691.60,698.00,26554500,642.50
2013-11-04,690.40,712.98,683.80,703.00,32706900,647.11
2013-11-01,687.00,689.90,683.10,687.30,15440500,632.65
2013-10-31,686.90,691.07,681.10,682.10,25180600,627.87
2013-10-30,690.80,691.50,682.30,683.50,22541200,629.16
2013-10-29,682.90,690.33,680.50,686.70,19128000,632.10
2013-10-28,679.60,684.90,678.40,682.90,17395300,628.60
2013-10-25,677.30,681.70,676.60,680.00,17418500,625.94
2013-10-24,675.20,684.80,673.10,682.20,18504700,627.96
2013-10-23,677.50,681.17,675.00,678.30,20132700,624.37
2013-10-22,684.60,690.50,683.40,687.70,18045900,626.66
2013-10-21,679.60,687.90,677.70,685.70,20014000,624.84
2013-10-18,677.30,679.80,675.10,679.00,26254500,618.73
2013-10-17,682.50,682.50,672.40,678.00,21446400,617.82
2013-10-16,684.40,688.10,679.70,685.80,31288400,624.93
2013-10-15,690.20,696.00,685.10,687.40,30723000,626.39
2013-10-14,687.10,690.70,683.40,689.80,10192400,628.57
2013-10-11,681.20,692.90,679.40,689.60,17662700,628.39
2013-10-10,672.50,1077.62,670.90,678.30,20583100,618.10
2013-10-09,667.30,673.72,666.80,668.80,18095300,609.44
2013-10-08,673.80,673.80,663.50,664.50,22674400,605.52
2013-10-07,673.90,674.20,667.52,672.40,13417800,612.72
2013-10-04,672.40,684.00,671.10,677.30,17021100,617.18
2013-10-03,668.70,678.09,666.60,669.50,14283200,610.08
2013-10-02,672.10,673.10,662.46,667.40,19870600,608.16
2013-10-01,671.00,674.33,667.93,671.10,16134000,611.53
2013-09-30,672.60,674.32,666.40,669.40,23104600,609.99
2013-09-27,686.00,687.00,676.00,677.70,15647500,617.55
2013-09-26,684.80,685.90,677.40,682.90,15204400,622.29
2013-09-25,686.40,690.40,679.40,684.00,18549500,623.29
2013-09-24,688.60,690.21,683.60,685.70,16304700,624.84
2013-09-23,690.00,694.10,682.50,686.60,17229600,625.66
2013-09-20,695.60,697.00,688.90,689.20,27762600,628.03
2013-09-19,701.50,704.50,697.10,698.90,21937700,636.87
2013-09-18,698.40,702.40,691.10,695.50,17648400,633.77
2013-09-17,702.30,703.50,692.69,692.90,23796300,631.40
2013-09-16,705.80,707.20,700.90,703.20,13890400,640.79
2013-09-13,702.10,703.30,696.50,702.00,11560700,639.69
2013-09-12,699.00,704.00,695.30,701.20,16554000,638.96
2013-09-11,703.20,704.43,692.00,699.00,23843800,636.96
2013-09-10,703.10,712.00,701.62,705.90,23369200,643.25
2013-09-09,706.90,707.40,698.70,701.10,15973000,638.87
2013-09-06,709.50,714.80,704.60,708.30,21668400,645.43
2013-09-05,704.20,708.79,699.00,707.60,31826600,644.79
2013-09-04,695.70,696.54,683.90,691.50,15480000,630.12
2013-09-03,693.70,695.20,685.60,687.60,17428900,626.57
2013-09-02,687.00,694.84,687.00,687.10,16518800,626.11
2013-08-30,687.00,689.80,673.30,676.00,22841200,616.00
2013-08-29,684.00,690.54,682.60,687.30,17387800,626.30
2013-08-28,680.20,682.61,673.60,678.30,20854800,618.10
2013-08-27,692.40,694.70,681.80,684.80,22471300,624.02
2013-08-26,694.70,694.70,694.70,694.70,000,633.04
2013-08-23,692.00,699.80,687.60,694.70,13532700,633.04
2013-08-22,683.80,696.40,683.60,692.50,20089900,631.04
2013-08-21,689.40,690.70,681.47,682.00,19902000,621.47
2013-08-20,699.10,704.90,696.10,704.20,16897000,636.04
2013-08-19,710.10,711.30,700.10,701.50,12790500,633.61
2013-08-16,711.30,711.90,704.15,709.10,22327700,640.47
2013-08-15,716.90,721.44,706.50,711.00,21929600,642.19
2013-08-14,717.00,720.63,711.20,715.90,13871600,646.61
2013-08-13,718.30,720.32,709.00,716.90,18440900,647.51
2013-08-12,713.80,716.41,708.90,712.10,14786800,643.18
2013-08-09,702.20,713.21,700.40,709.80,17768600,641.10
2013-08-08,702.60,703.50,694.40,697.60,22323000,630.08
2013-08-07,710.70,740.00,699.70,700.00,24536900,632.25
2013-08-06,717.10,724.64,710.20,716.00,27458800,646.70
2013-08-05,754.00,758.50,710.40,721.70,42486400,651.85
2013-08-02,758.20,763.26,751.20,754.70,20922500,681.66
2013-08-01,750.20,755.69,748.50,754.20,17144700,681.20
2013-07-31,738.80,752.60,737.90,747.80,21673200,675.42
2013-07-30,732.80,741.00,731.20,736.20,14288300,664.95
2013-07-29,734.10,737.40,724.80,728.40,14206300,657.90
2013-07-26,737.30,746.99,728.10,731.20,11906300,660.43
2013-07-25,734.30,735.30,727.90,733.80,15213500,662.78
2013-07-24,735.80,739.70,729.40,733.10,14757000,662.15
2013-07-23,739.00,747.84,731.40,731.40,13167000,660.61
2013-07-22,734.90,739.06,732.70,733.70,25743300,662.69
2013-07-19,734.50,737.80,730.60,737.50,24170700,666.12
2013-07-18,729.90,745.30,727.80,741.00,18101400,669.28
2013-07-17,730.30,735.00,722.50,731.20,15238200,660.43
2013-07-16,727.90,732.80,724.30,726.20,19999000,655.91
2013-07-15,723.50,731.20,723.30,730.60,11547300,659.89
2013-07-12,721.40,729.00,720.00,723.10,13690400,653.11
2013-07-11,726.90,729.50,717.40,721.20,17309200,651.40
2013-07-10,724.00,728.40,718.10,721.50,12264600,651.67
2013-07-09,722.20,727.40,718.70,725.40,14861800,655.19
2013-07-08,712.50,722.10,711.50,717.40,15819900,647.97
2013-07-05,715.30,726.50,710.10,712.50,24270300,643.54
2013-07-04,687.00,713.50,684.70,711.40,19445800,642.55
2013-07-03,686.40,688.20,673.50,680.90,18778400,615.00
2013-07-02,693.90,695.90,687.30,694.80,15315300,627.55
2013-07-01,689.00,698.20,681.38,694.70,16323600,627.46
2013-06-28,686.30,688.34,679.00,682.00,24562200,615.99
2013-06-27,680.60,687.40,673.15,682.70,27544200,616.62
2013-06-26,669.00,683.10,667.00,677.80,22963400,612.20
2013-06-25,664.20,673.50,661.10,670.60,40801900,605.70
2013-06-24,663.00,668.70,651.10,655.60,23584100,592.15
2013-06-21,666.80,681.20,661.53,661.60,58108500,597.57
2013-06-20,678.90,683.70,662.90,664.50,30324500,600.19
2013-06-19,694.20,694.40,686.50,688.70,20461400,622.04
2013-06-18,686.00,701.70,681.50,696.00,24119800,628.64
2013-06-17,687.80,688.60,680.90,681.50,22005600,615.54
2013-06-14,689.90,690.10,677.46,680.10,26862500,614.28
2013-06-13,681.90,691.60,675.67,690.40,25745800,623.58
2013-06-12,691.90,700.71,691.40,692.10,19506700,625.12
2013-06-11,692.00,693.80,680.30,693.40,25430100,626.29
2013-06-10,701.90,709.00,698.20,700.20,18380400,632.43
2013-06-07,697.30,708.00,688.80,708.00,23420500,639.48
2013-06-06,710.60,716.30,699.20,700.00,17960500,632.25
2013-06-05,723.40,726.50,713.00,713.00,22165600,643.99
2013-06-04,726.50,734.00,725.60,731.90,35883800,661.06
