Date,Open,High,Low,Close,Volume,Adj Close
2015-02-23,234.00,236.50,231.85,232.70,36391400,232.70
2015-02-20,229.70,232.60,228.05,232.40,69849700,232.40
2015-02-19,225.80,228.95,225.08,228.40,45247100,228.40
2015-02-18,234.00,234.00,224.25,225.45,69385600,225.45
2015-02-17,231.95,232.15,228.55,231.25,39765200,231.25
2015-02-16,232.20,232.20,229.30,230.00,27139100,230.00
2015-02-13,232.00,233.95,230.55,232.40,38429200,232.40
2015-02-12,230.20,232.50,229.65,231.30,62272500,231.30
2015-02-11,230.40,231.75,228.28,229.90,37428800,229.90
2015-02-10,228.80,232.10,228.15,230.95,53820100,230.95
2015-02-09,230.10,232.00,228.05,228.80,62232200,228.80
2015-02-06,230.50,232.35,228.25,231.40,56937400,231.40
2015-02-05,235.00,238.65,229.24,230.90,96565300,230.90
2015-02-04,235.80,236.50,232.84,236.50,77770300,236.50
2015-02-03,233.95,237.38,233.55,236.90,46770400,236.90
2015-02-02,234.00,235.20,231.24,233.85,46099700,233.85
2015-01-30,239.55,239.55,234.50,234.50,72163900,234.50
2015-01-29,236.50,238.70,234.35,237.65,73147900,237.65
2015-01-28,238.90,239.00,236.00,237.25,54435300,237.25
2015-01-27,239.15,240.10,234.75,236.70,46530300,236.70
2015-01-26,238.80,241.70,237.70,238.65,47738900,238.65
2015-01-23,241.10,245.90,238.14,239.90,91351400,239.90
2015-01-22,238.90,239.35,234.65,238.70,77157600,238.70
2015-01-21,231.45,238.70,230.90,238.15,96098400,238.15
2015-01-20,230.80,231.85,228.75,230.00,45061700,230.00
2015-01-19,227.55,232.70,227.50,229.45,46348000,229.45
2015-01-16,226.30,229.50,225.15,227.80,72118600,227.80
2015-01-15,227.90,228.20,221.30,227.90,80235400,227.90
2015-01-14,226.00,228.90,224.47,225.25,64600600,225.25
2015-01-13,227.05,230.45,226.07,229.00,61604300,229.00
2015-01-12,225.00,228.11,225.00,226.80,42753600,226.80
2015-01-09,225.60,227.21,223.40,224.90,53996700,224.90
2015-01-08,218.70,227.10,211.01,225.75,85404200,225.75
2015-01-07,216.40,219.25,214.65,216.00,45676900,216.00
2015-01-06,216.10,218.25,213.80,215.35,59688300,215.35
2015-01-05,220.85,223.20,215.80,216.45,61154100,216.45
2015-01-02,221.00,223.05,219.10,221.90,31972300,221.90
2015-01-01,222.65,222.65,222.65,222.65,000,222.65
2014-12-31,222.45,223.55,221.20,222.65,8707200,222.65
2014-12-30,224.75,224.90,220.55,221.05,24462700,221.05
2014-12-29,224.20,225.15,222.20,224.80,20702100,224.80
2014-12-26,225.00,225.00,225.00,225.00,000,225.00
2014-12-25,225.00,225.00,225.00,225.00,000,225.00
2014-12-24,223.20,226.00,221.05,225.00,5275300,225.00
2014-12-23,225.15,225.95,222.45,224.70,26953700,224.70
2014-12-22,224.25,227.20,223.65,225.20,29996400,225.20
2014-12-19,226.10,227.75,223.50,225.00,91474700,225.00
2014-12-18,224.85,225.62,221.15,225.60,78889700,225.60
2014-12-17,217.30,220.75,216.00,219.65,56192300,219.65
2014-12-16,214.85,221.06,210.00,219.45,97772700,219.45
2014-12-15,215.55,218.15,213.20,213.20,122341000,213.20
2014-12-12,221.20,223.05,215.19,215.30,102958800,215.30
2014-12-11,221.80,224.60,220.25,222.95,51703600,222.95
2014-12-10,223.60,224.70,221.75,222.65,46351000,222.65
2014-12-09,228.95,228.95,223.40,223.60,49437900,223.60
2014-12-08,228.65,231.21,228.40,229.95,40885000,229.95
2014-12-05,227.00,231.40,226.90,230.60,85923600,230.60
2014-12-04,227.00,228.15,223.20,223.65,79277200,223.65
2014-12-03,229.90,230.35,226.30,227.35,65501300,227.35
2014-12-02,227.35,231.50,227.00,229.95,49144100,229.95
2014-12-01,231.10,232.94,222.28,227.20,101333600,227.20
2014-11-28,228.55,234.75,227.90,233.95,119591200,233.95
2014-11-27,226.40,227.40,224.05,227.35,39508100,227.35
2014-11-26,225.10,227.85,224.85,225.65,53805000,225.65
2014-11-25,224.70,226.50,223.70,224.55,62641000,224.55
2014-11-24,228.65,231.32,224.25,225.05,73344600,225.05
2014-11-21,227.05,229.95,225.35,227.80,60646400,227.80
2014-11-20,225.40,227.40,224.25,226.85,62124400,226.85
2014-11-19,225.90,228.90,225.55,228.60,165036100,225.00
2014-11-18,230.10,231.65,226.75,228.30,123274100,224.70
2014-11-17,224.60,229.90,223.80,229.05,75948000,225.44
2014-11-14,225.80,226.60,223.10,225.30,91582900,221.75
2014-11-13,224.00,225.81,223.02,225.70,94576600,222.15
2014-11-12,220.05,222.00,218.12,222.00,108614700,218.50
2014-11-11,217.00,222.40,213.32,219.05,208667700,215.60
2014-11-10,206.95,208.45,204.55,207.85,65257000,204.58
2014-11-07,208.25,210.30,206.60,206.95,88725500,203.69
2014-11-06,207.90,210.00,206.10,207.45,48809200,204.18
2014-11-05,207.00,209.15,206.55,208.50,77794000,205.22
2014-11-04,206.50,207.65,203.15,203.55,69550500,200.34
2014-11-03,206.50,208.45,205.30,206.00,42926000,202.76
2014-10-31,208.90,209.30,206.27,207.30,61990300,204.04
2014-10-30,206.75,206.80,203.03,206.45,51081000,203.20
2014-10-29,204.65,207.31,203.05,205.30,75854200,202.07
2014-10-28,198.95,204.10,198.05,203.55,73709400,200.34
2014-10-27,202.60,202.65,196.90,197.70,58946300,194.59
2014-10-24,197.00,201.50,189.00,200.50,126632900,197.34
2014-10-23,193.80,197.80,192.30,196.85,65231400,193.75
2014-10-22,193.45,194.20,192.40,194.10,55771500,191.04
2014-10-21,189.00,193.80,186.85,193.75,80070700,190.70
2014-10-20,190.90,190.90,180.90,189.55,62710100,186.56
2014-10-17,185.50,190.44,180.70,189.50,144439600,186.52
2014-10-16,187.00,188.29,179.10,184.50,195040000,181.59
2014-10-15,193.35,193.65,186.25,186.30,110061200,183.37
2014-10-14,193.00,195.79,192.35,193.90,107441200,190.85
2014-10-13,192.35,194.54,190.62,193.80,89894200,190.75
2014-10-10,195.05,203.14,193.89,193.90,86588500,190.85
2014-10-09,203.10,203.78,197.20,197.35,83851500,194.24
2014-10-08,205.15,207.60,203.95,204.30,71643000,201.08
2014-10-07,205.35,207.20,202.70,206.05,73019100,202.81
2014-10-06,204.30,206.65,203.25,206.10,59665400,202.85
2014-10-03,201.15,204.25,199.80,203.85,55017600,200.64
2014-10-02,203.50,204.95,199.57,200.60,50536700,197.44
2014-10-01,203.85,205.40,203.05,203.85,47507100,200.64
2014-09-30,206.90,214.50,204.20,204.40,60341800,201.18
2014-09-29,205.65,207.80,204.40,206.75,41448700,203.49
2014-09-26,204.50,206.57,203.65,204.95,39754200,201.72
2014-09-25,204.75,210.95,204.30,204.75,86722000,201.53
2014-09-24,199.45,204.55,199.15,204.25,80708700,201.03
2014-09-23,200.50,208.00,197.85,198.65,53074500,195.52
2014-09-22,203.35,204.33,201.30,201.50,39140200,198.33
2014-09-19,205.00,206.46,204.20,204.65,104126000,201.43
2014-09-18,202.95,204.09,201.25,203.30,50979000,200.10
2014-09-17,202.75,202.95,200.82,200.90,42886700,197.74
2014-09-16,201.40,201.45,199.15,201.35,42777200,198.18
2014-09-15,202.35,204.74,201.00,201.50,39665200,198.33
2014-09-12,203.85,204.40,202.30,203.65,39825400,200.44
2014-09-11,206.00,206.45,199.60,203.45,73346000,200.25
2014-09-10,206.65,207.10,204.10,205.05,34400900,201.82
2014-09-09,205.80,207.50,205.80,206.25,32624900,203.00
2014-09-08,205.85,205.90,203.10,205.45,44510100,202.21
2014-09-05,209.70,209.85,202.19,206.00,58934600,202.76
2014-09-04,210.20,211.00,208.79,209.40,55125500,206.10
2014-09-03,209.30,213.50,209.27,209.70,70747300,206.40
2014-09-02,207.75,210.02,205.50,208.90,59514200,205.61
2014-09-01,206.00,207.70,206.00,206.70,40644000,203.44
2014-08-29,206.95,208.45,205.50,206.75,56403700,203.49
2014-08-28,207.95,208.00,206.15,207.35,32364600,204.08
2014-08-27,205.80,208.07,205.45,207.65,34189500,204.38
2014-08-26,207.80,208.12,205.45,205.85,43743600,202.61
2014-08-25,205.85,205.85,205.85,205.85,000,202.61
2014-08-22,204.50,206.60,203.30,205.85,93343900,202.61
2014-08-21,200.85,202.85,200.20,202.60,39974200,199.41
2014-08-20,201.50,202.25,200.40,201.15,28225700,197.98
2014-08-19,201.05,202.70,199.88,202.20,44991800,199.02
2014-08-18,199.10,200.65,199.10,200.00,36645600,196.85
2014-08-15,196.40,198.95,196.10,197.55,39631300,194.44
2014-08-14,197.35,198.38,195.95,196.30,37684300,193.21
2014-08-13,195.05,198.10,194.55,197.20,47292200,194.09
2014-08-12,194.65,194.67,192.44,193.50,39598000,190.45
2014-08-11,192.10,194.05,191.24,193.50,40449500,190.45
2014-08-08,193.40,193.90,191.30,191.90,116783700,188.88
2014-08-07,197.25,198.65,195.65,195.95,41190100,192.86
2014-08-06,195.80,200.95,195.55,197.90,108439800,194.78
2014-08-05,197.00,197.30,195.10,195.75,31772600,192.67
2014-08-04,196.70,198.04,196.00,196.40,32860200,193.31
